Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
92028,CA,0.592,3428.46,06/19/2002,40.56,-124.07,4;23,Humboldt,6073
91711,CA,0.59736,4889.61,01/16/2002,38.24,-122.46,5;41,Sonoma,6037
92260,CA,0.6,3638.56,04/13/2007,0,0,0,0,6065
93432,CA,0.6,6890.99,04/27/2006,33.39,-117.29,6;01,San Diego,6079
90049,CA,0.6,7200.0,12/31/2002,34.12,-117.71,6;14,Los Angeles,6037
95521,CA,0.6,5305.93,8/2/2002,33.70,-116.40,7;75,Riverside,32013
95956,CA,0.6,8181.75,8/7/2002,35.47,-120.48,6;83,San Luis Obispo,6063
91710,CA,0.6,7200.0,08/22/2003,34.08,-118.49,5;92,Los Angeles,6071
94037,CA,0.6,3924.58,03/30/2004,40.85,-124.05,4;06,Humboldt,6081
94025,CA,0.6,8400.59,02/20/2004,39.92,-121.05,6;43,Plumas,6081
95032,CA,0.6,7500.0,12/29/2004,33.98,-117.65,5;89,San Bernardino,6085
93117,CA,0.6,3532.2,11/18/2005,37.54,-122.50,4;27,San Mateo,6083
93446,CA,0.6,6890.99,04/27/2006,37.45,-122.17,5;44,San Mateo,6079
93015,CA,0.6024,7104.0,02/19/2002,37.23,-121.95,6;02,Santa Clara,6111
94558,CA,0.6024,3355.74,2/5/2003,34.50,-120.12,5;82,Santa Barbara,6055
94303,CA,0.60264,5752.0,8/9/2002,35.61,-120.76,6;77,San Luis Obispo,6081
90278,CA,0.6084,9920.56,11/21/2001,34.40,-118.83,6;88,Ventura,6037
92307,CA,0.60912,5802.32,05/24/2001,38.55,-122.15,5;77,Napa,6071
95945,CA,0.6132,6463.0,6/11/1999,37.45,-122.10,5;43,San Mateo,6057
94567,CA,0.6144,4519.44,6/12/2000,33.87,-118.37,5;24,Los Angeles,6055
92084,CA,0.62,6806.97,1/7/2004,34.57,-117.15,8;17,San Bernardino,6073
95918,CA,0.6204,7659.34,11/8/1999,39.18,-120.98,6;18,Nevada,6115
91711,CA,0.6216,3174.48,02/22/2001,38.67,-122.44,5;90,Napa,6037
92086,CA,0.621984,4356.23,11/28/2000,33.21,-117.20,5;79,San Diego,6073
95404,CA,0.63,7857.43,2/4/2002,39.33,-121.33,5;83,Yuba,6097
91744,CA,0.63,2546.1,8/12/2003,34.12,-117.71,6;14,Los Angeles,6037
95409,CA,0.632,4500.0,06/28/2004,33.28,-116.60,7;42,San Diego,6097
90278,CA,0.6336,4863.18,07/22/2002,38.45,-122.68,5;50,Sonoma,6037
92028,CA,0.6348,3428.46,06/19/2002,34.02,-117.93,5;70,Los Angeles,6073
94559,CA,0.64,6654.0,7/9/2007,38.45,-122.59,5;62,Sonoma,6055
95959,CA,0.64,3323.52,02/17/2006,33.87,-118.37,5;24,Los Angeles,6057
92262,CA,0.64,7927.5,04/16/2002,33.39,-117.29,6;01,San Diego,6065
90706,CA,0.64,7565.44,05/20/2005,38.23,-122.29,5;38,Napa,6037
92835,CA,0.645,3823.16,10/23/2001,39.34,-120.87,6;40,Nevada,51137
93514,CA,0.65,7427.0,7/10/2007,33.85,-116.56,7;55,Riverside,6027
92004,CA,0.65,7283.0,05/27/2004,33.88,-118.13,5;46,Los Angeles,6073
95827,CA,0.65,,4/1/1999,33.90,-117.91,5;56,Orange,6067
92104,CA,0.657,4434.99,01/18/2001,37.50,-118.31,7;68,Inyo,6073
92068,CA,0.66,4697.32,5/9/2007,33.17,-116.27,7;60,San Diego,0
92104,CA,0.66,3921.2,3/10/2006,38.55,-121.32,5;66,Sacramento,6073
93449,CA,0.66,6420.95,03/29/2002,32.73,-117.12,5;76,San Diego,6079
93023,CA,0.66,7170.27,07/29/2003,33.27,-117.27,0,0,6111
92240,CA,0.66,5995.0,3/5/2004,0,0,5;76,San Diego,6065
92646,CA,0.66,4620.0,06/29/2004,32.73,-117.12,5;67,San Luis Obispo,51137
95949,CA,0.66,9782.27,9/5/2007,35.15,-120.66,7;11,Ventura,6057
95959,CA,0.66,8185.77,05/24/2007,34.51,-119.29,8;02,Riverside,6057
95959,CA,0.66,8185.77,05/24/2007,33.92,-116.48,5;10,Orange,6057
95949,CA,0.66,9782.27,1/12/2007,33.66,-117.97,6;00,Nevada,6057
95959,CA,0.66,8185.77,05/24/2007,39.11,-121.12,6;40,Nevada,6057
95959,CA,0.66,8185.77,05/24/2007,39.34,-120.87,6;40,Nevada,6057
95949,CA,0.66,9782.27,06/14/2007,39.34,-120.87,6;00,Nevada,6057
95949,CA,0.66,8185.71,06/14/2007,39.11,-121.12,6;40,Nevada,6057
95949,CA,0.66,8185.71,06/14/2007,39.34,-120.87,6;40,Nevada,6057
95949,CA,0.66,8185.71,9/5/2007,39.34,-120.87,6;00,Nevada,6057
95949,CA,0.66,8185.71,4/2/2007,39.11,-121.12,6;00,Nevada,6057
95949,CA,0.66,8185.71,9/5/2007,39.11,-121.12,6;00,Nevada,6057
95949,CA,0.66,9782.27,03/23/2007,39.11,-121.12,6;00,Nevada,6057
95949,CA,0.66,9782.27,4/2/2007,39.11,-121.12,6;00,Nevada,6057
92241,CA,0.66,5995.0,3/5/2004,39.11,-121.12,6;00,Nevada,6065
92647,CA,0.66,4620.0,06/29/2004,39.11,-121.12,6;00,Nevada,51137
95959,CA,0.66,9782.27,9/5/2007,39.11,-121.12,6;00,Nevada,6057
95959,CA,0.66,9782.27,1/12/2007,39.11,-121.12,8;05,Riverside,6057
95959,CA,0.66,9782.27,06/14/2007,33.83,-116.29,5;26,Orange,6057
95959,CA,0.66,8185.71,06/14/2007,33.72,-118.00,6;40,Nevada,6057
95959,CA,0.66,8185.71,06/14/2007,39.34,-120.87,6;40,Nevada,6057
95959,CA,0.66,8185.71,4/2/2007,39.34,-120.87,6;40,Nevada,6057
95959,CA,0.66,8185.71,9/5/2007,39.34,-120.87,6;40,Nevada,6057
95959,CA,0.66,9782.27,03/23/2007,39.34,-120.87,6;40,Nevada,6057
95959,CA,0.66,9782.27,4/2/2007,39.34,-120.87,6;40,Nevada,6057
92086,CA,0.66,4697.32,5/9/2007,39.34,-120.87,6;40,Nevada,6073
93555,CA,0.666,6226.0,9/4/2001,39.34,-120.87,6;40,Nevada,6029
94903,CA,0.668,6987.0,04/26/2007,39.34,-120.87,6;40,Nevada,6041
95404,CA,0.674784,7857.43,2/4/2002,39.34,-120.87,7;42,San Diego,6097
94513,CA,0.676,6307.2,09/30/2002,33.28,-116.60,8;42,Kern,6013
95404,CA,0.676,5176.0,11/15/2005,35.55,-117.67,5;33,Marin,6097
92028,CA,0.68,5084.8,04/13/2007,38.02,-122.54,5;50,Sonoma,6073
94597,CA,0.68,5086.5,08/16/2006,38.45,-122.68,5;65,Contra Costa,6013
94070,CA,0.68,5327.4,10/17/2006,37.87,-121.68,5;50,Sonoma,6081
95945,CA,0.68,4039.13,06/30/2006,38.45,-122.68,6;01,San Diego,6057
92065,CA,0.68,6294.79,06/22/2006,33.39,-117.29,5;55,Contra Costa,6073
92653,CA,0.681,4976.18,07/25/2001,37.91,-122.07,5;15,San Mateo,51137
95624,CA,0.69,3750.0,3/6/2013,37.49,-122.26,6;18,Nevada,6067
92835,CA,0.6912,3823.16,10/23/2001,39.18,-120.98,6;70,San Diego,51137
95410,CA,0.699,6220.0,05/22/2006,33.07,-116.83,5;47,Orange,6045
92630,CA,0.7,5179.0,05/17/2007,33.60,-117.71,5;72,Sacramento,51137
92563,CA,0.7,5744.0,09/28/2006,38.44,-121.30,5;56,Orange,6065
91343,CA,0.7,5621.0,10/16/2007,33.90,-117.91,4;92,Mendocino,6037
95669,CA,0.7,10500.0,11/27/2001,39.21,-123.69,5;57,Orange,6005
92104,CA,0.7044,4434.99,01/18/2001,33.64,-117.67,6;52,Riverside,6073
93555,CA,0.71364,6226.0,9/4/2001,33.57,-117.14,6;23,Los Angeles,6029
92374,CA,0.72,9080.0,08/28/2002,34.23,-118.47,5;85,Amador,6071
94114,CA,0.72,8189.44,12/22/2003,38.46,-120.88,5;76,San Diego,0
93514,CA,0.72,4539.85,05/28/2004,32.73,-117.12,8;42,Kern,6027
95338,CA,0.72,6616.0,12/15/2003,35.55,-117.67,6;78,San Bernardino,6043
94513,CA,0.724176,6307.2,09/30/2002,34.06,-117.17,4;05,San Francisco,6013
93449,CA,0.725,8475.91,12/11/2001,37.75,-122.43,0,0,6079
92653,CA,0.7296,4976.18,07/25/2001,0,0,7;68,Inyo,51137
95488,CA,0.736,6249.9,12/21/1999,37.50,-118.31,6;42,Mariposa,6045
95404,CA,0.738,5176.0,11/15/2005,37.49,-120.00,5;65,Contra Costa,6097
95410,CA,0.738,6220.0,05/22/2006,37.87,-121.68,5;67,San Luis Obispo,6045
95426,CA,0.74,5810.0,07/27/2007,35.15,-120.66,5;47,Orange,47095
90405,CA,0.74,6214.0,7/9/2002,33.60,-117.71,5;25,Mendocino,6037
95945,CA,0.74,4039.13,06/30/2006,39.72,-123.77,5;50,Sonoma,6057
92119,CA,0.741,6918.0,12/14/2001,38.45,-122.68,4;92,Mendocino,6073
92064,CA,0.742,5594.0,03/13/2001,39.21,-123.69,6;21,Lake,6073
92064,CA,0.742,4302.11,07/25/2002,38.83,-122.71,5;29,Los Angeles,6073
95669,CA,0.74976,10500.0,11/27/2001,34.01,-118.46,6;18,Nevada,6005
94107,CA,0.757,8770.09,11/8/2001,39.18,-120.98,6;09,San Diego,0
95125,CA,0.757,9757.08,01/15/2002,32.81,-117.03,6;20,San Diego,6085
95962,CA,0.765,5662.0,12/7/1999,32.97,-117.02,6;20,San Diego,6115
95519,CA,0.766,13000.0,5/2/2001,32.97,-117.02,5;85,Amador,32013
95004,CA,0.768,12302.4,3/10/2003,38.46,-120.88,4;42,San Francisco,6053
95246,CA,0.774,7992.0,11/1/1999,37.76,-122.39,0,0,6009
92345,CA,0.774,10474.0,12/21/1999,0,0,5;86,Santa Clara,6071
93449,CA,0.7764,8475.91,12/11/2001,37.29,-121.88,6;05,Yuba,6079
95827,CA,0.78,,04/23/2001,39.34,-121.23,4;18,Humboldt,6067
95570,CA,0.785,5158.14,12/3/2003,40.94,-124.02,5;58,Monterey,32013
95488,CA,0.7884,6249.9,12/21/1999,36.87,-121.63,6;33,Calaveras,6045
90405,CA,0.7932,6214.0,7/9/2002,38.23,-120.49,7;72,San Bernardino,6037
92119,CA,0.7944,6918.0,12/14/2001,34.36,-117.32,5;67,San Luis Obispo,6073
92064,CA,0.79488,5594.0,03/13/2001,35.15,-120.66,5;66,Sacramento,6073
92064,CA,0.79488,4302.11,07/25/2002,38.55,-121.32,4;22,Humboldt,6073
90023,CA,0.8,9318.68,11/22/2002,41.13,-124.04,5;25,Mendocino,6037
93402,CA,0.8,8300.53,05/31/2002,39.72,-123.77,5;29,Los Angeles,6079
95682,CA,0.8,6066.0,8/9/2004,34.01,-118.46,6;09,San Diego,6017
95451,CA,0.805,11884.28,11/27/2001,32.81,-117.03,6;20,San Diego,47095
93110,CA,0.807,8170.98,02/20/2001,32.97,-117.02,6;20,San Diego,6083
