Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
92225,CA,10.0,54397.16,12/12/2013,33.75,-114.51,7;69,Riverside,6065
92234,CA,10.0,51780.0,1/10/2012,33.82,-116.45,7;43,Riverside,6065
92234,CA,10.0,49000.0,01/14/2014,33.82,-116.45,7;43,Riverside,6065
90274,CA,10.0,40977.0,1/2/2014,33.77,-118.34,5;11,Los Angeles,6037
90274,CA,10.0,61479.19,11/6/2013,33.77,-118.34,5;11,Los Angeles,6037
90274,CA,10.0,40194.0,7/10/2013,33.77,-118.34,5;11,Los Angeles,6037
90275,CA,10.0,44780.0,3/11/2013,33.75,-118.31,4;73,Los Angeles,6037
91710,CA,10.0,65811.9,10/12/2007,33.98,-117.65,5;89,San Bernardino,6071
94010,CA,10.0,75035.0,10/16/2007,37.56,-122.37,4;82,San Mateo,6081
94538,CA,10.0,167600.0,10/18/2007,37.50,-121.96,5;45,Alameda,6001
90402,CA,10.0,59000.0,01/28/2014,34.03,-118.50,5;70,Los Angeles,6037
90402,CA,10.0,80714.18,09/17/2009,34.03,-118.50,5;70,Los Angeles,6037
94027,CA,10.0,74465.0,12/4/2007,37.44,-122.20,5;52,San Mateo,6081
91320,CA,10.0,46600.0,09/16/2013,34.17,-118.95,6;17,Ventura,6111
91320,CA,10.0,49000.0,2/7/2014,34.17,-118.95,6;17,Ventura,6111
91320,CA,10.0,49000.0,2/6/2014,34.17,-118.95,6;17,Ventura,6111
91311,CA,10.0,0.0,7/11/2013,34.28,-118.61,6;46,Los Angeles,6037
91307,CA,10.0,0.0,7/10/2013,34.20,-118.69,6;36,Los Angeles,6037
91325,CA,10.0,0.0,09/19/2013,34.23,-118.51,6;16,Los Angeles,6037
91361,CA,10.0,38710.0,2/12/2014,34.14,-118.89,6;32,Ventura,6111
91311,CA,10.0,0.0,11/20/2013,34.28,-118.61,6;46,Los Angeles,6037
91311,CA,10.0,0.0,10/25/2013,34.28,-118.61,6;46,Los Angeles,6037
91364,CA,10.0,0.0,11/4/2013,34.15,-118.60,6;31,Los Angeles,6037
91311,CA,10.0,0.0,10/18/2013,34.28,-118.61,6;46,Los Angeles,6037
95843,CA,10.0,69500.0,07/29/2009,38.71,-121.36,5;70,Sacramento,6067
92234,CA,10.0,54291.0,8/5/2011,33.82,-116.45,7;43,Riverside,6065
92234,CA,10.0,43000.0,01/14/2014,33.82,-116.45,7;43,Riverside,6065
92234,CA,10.0,37433.0,12/16/2013,33.82,-116.45,7;43,Riverside,6065
92260,CA,10.0,45000.0,11/26/2013,33.70,-116.40,7;75,Riverside,6065
92260,CA,10.0,52078.0,11/16/2011,33.70,-116.40,7;75,Riverside,6065
92262,CA,10.0,51000.0,02/28/2013,33.85,-116.56,7;55,Riverside,6065
91377,CA,10.0,28200.0,06/24/2013,34.19,-118.76,6;33,Ventura,6111
91381,CA,10.0,39145.0,01/18/2013,34.37,-118.61,6;65,Los Angeles,6037
91390,CA,10.0,37500.0,04/17/2013,34.53,-118.40,7;03,Los Angeles,6037
91701,CA,10.0,48031.0,11/19/2013,34.14,-117.61,6;72,San Bernardino,6071
91701,CA,10.0,48400.0,1/2/2014,34.14,-117.61,6;72,San Bernardino,6071
95831,CA,10.0,57500.0,05/21/2013,38.49,-121.53,5;68,Sacramento,6067
95610,CA,10.0,0.0,08/14/2013,38.69,-121.26,5;74,Sacramento,6067
95632,CA,10.0,0.0,9/6/2013,38.27,-121.22,5;73,Sacramento,6067
95757,CA,10.0,0.0,09/30/2013,38.35,-121.42,5;72,0,0
95835,CA,10.0,0.0,11/13/2013,0,0,0,Sacramento,6067
90631,CA,10.0,48273.85,5/11/2012,38.69,-121.56,5;69,Orange,51137
90703,CA,10.0,40340.0,07/18/2012,33.94,-117.95,5;57,Los Angeles,6037
90703,CA,10.0,38000.0,12/6/2012,33.86,-118.05,5;43,Los Angeles,6037
94549,CA,10.0,64784.98,11/6/2009,33.86,-118.05,5;43,Contra Costa,6013
90808,CA,10.0,43121.0,2/3/2014,37.90,-122.11,5;42,Los Angeles,6037
90815,CA,10.0,43120.0,01/27/2014,33.82,-118.11,5;43,Los Angeles,6037
91007,CA,10.0,40600.0,12/3/2013,33.79,-118.12,5;29,Los Angeles,6037
95603,CA,10.0,64340.0,02/29/2008,34.12,-118.05,5;91,Placer,6061
91710,CA,10.0,65811.9,11/28/2007,38.92,-121.07,5;86,San Bernardino,6071
91710,CA,10.0,49000.0,01/28/2014,33.98,-117.65,5;89,San Bernardino,6071
91301,CA,10.0,38908.0,2/11/2013,33.98,-117.65,5;89,Los Angeles,6037
91301,CA,10.0,46361.0,05/24/2013,34.12,-118.76,6;22,Los Angeles,6037
91302,CA,10.0,48000.0,12/2/2013,34.12,-118.76,6;22,Los Angeles,6037
91320,CA,10.0,29900.0,10/9/2013,34.11,-118.67,6;19,Ventura,6111
91739,CA,10.0,0.0,9/6/2013,34.17,-118.95,6;17,San Bernardino,6071
91739,CA,10.0,42000.0,10/16/2013,34.14,-117.51,6;59,San Bernardino,6071
91739,CA,10.0,37100.0,8/5/2013,34.14,-117.51,6;59,San Bernardino,6071
93291,CA,10.0,108330.0,9/5/2008,34.14,-117.51,6;59,Tulare,6107
90621,CA,10.0,37998.0,10/24/2013,36.40,-119.38,5;96,Orange,51137
94538,CA,10.0,167600.0,08/21/2008,33.87,-117.99,5;50,Alameda,6001
95123,CA,10.0,85400.0,04/23/2007,37.50,-121.96,5;45,Santa Clara,6085
95973,CA,10.0,96264.06,06/22/2008,37.23,-121.82,5;93,Butte,46019
94305,CA,10.0,71265.93,07/16/2007,39.90,-121.83,6;12,Santa Clara,6085
94010,CA,10.0,87914.0,07/19/2007,37.41,-122.17,5;61,San Mateo,6081
91748,CA,10.0,63650.0,05/18/2010,37.56,-122.37,4;82,Los Angeles,6037
95603,CA,10.0,58944.0,8/3/2010,33.97,-117.90,5;65,Placer,6061
92264,CA,10.0,49951.48,11/22/2010,38.92,-121.07,5;86,Riverside,6065
92861,CA,10.0,77499.95,04/29/2009,33.72,-116.51,7;54,Orange,51137
95220,CA,10.0,56399.99,06/30/2009,33.81,-117.81,5;57,San Joaquin,6077
94550,CA,10.0,62200.0,03/31/2010,38.19,-121.25,5;71,Alameda,6001
91403,CA,10.0,93500.0,01/26/2009,37.68,-121.75,6;17,Los Angeles,6037
91364,CA,10.0,96240.0,1/5/2009,34.14,-118.46,6;05,Los Angeles,6037
91401,CA,10.0,69300.0,3/1/2007,34.15,-118.60,6;31,Los Angeles,6037
91042,CA,10.0,102656.79,02/20/2007,34.17,-118.43,6;05,Los Angeles,6037
91324,CA,10.0,56743.2,5/3/2011,34.29,-118.25,6;99,Los Angeles,6037
91325,CA,10.0,57576.0,05/20/2011,34.24,-118.55,6;16,Los Angeles,6037
91316,CA,10.0,59192.0,11/22/2011,34.23,-118.51,6;16,Los Angeles,6037
91325,CA,10.0,61440.0,02/17/2011,34.15,-118.52,6;13,Los Angeles,6037
92270,CA,10.0,29671.0,04/25/2012,34.23,-118.51,6;16,Riverside,6065
91733,CA,10.0,111000.0,04/28/2003,33.78,-116.41,7;61,Los Angeles,6037
94518,CA,10.0,82807.0,12/8/2004,34.04,-118.04,5;75,Contra Costa,6013
93066,CA,10.0,77530.87,12/15/2005,37.95,-122.02,5;63,Ventura,6111
93105,CA,10.0,49000.0,01/31/2014,34.29,-119.03,6;09,Santa Barbara,6083
95037,CA,10.0,45187.0,3/7/2013,34.01,-119.72,6;84,Santa Clara,6085
95070,CA,10.0,51022.59,04/24/2013,37.17,-121.65,6;10,Santa Clara,6085
95123,CA,10.0,85400.0,6/11/2007,37.25,-122.06,5;88,Santa Clara,6085
95220,CA,10.0,56399.99,07/29/2009,37.23,-121.82,5;93,San Joaquin,6077
95247,CA,10.0,41283.95,12/19/2012,38.19,-121.25,5;71,Calaveras,6009
95249,CA,10.0,50003.48,02/21/2013,38.14,-120.45,6;24,Calaveras,6009
95320,CA,10.0,43000.0,3/12/2013,38.20,-120.62,6;07,San Joaquin,6077
95340,CA,10.0,45460.0,04/26/2013,37.83,-121.03,5;78,Merced,6047
95361,CA,10.0,29235.0,01/31/2013,37.29,-120.48,5;84,Stanislaus,6099
95376,CA,10.0,52000.0,12/26/2011,37.80,-120.74,5;79,San Joaquin,6077
95377,CA,10.0,42235.97,01/22/2013,37.73,-121.42,5;91,San Joaquin,6077
95403,CA,10.0,60075.0,1/3/2013,37.62,-121.45,5;89,Sonoma,6097
95603,CA,10.0,58944.0,09/16/2010,38.50,-122.76,5;42,Placer,6061
95603,CA,10.0,64340.0,03/26/2008,38.92,-121.07,5;86,Placer,6061
90210,CA,10.0,43500.0,3/7/2013,38.92,-121.07,5;86,Los Angeles,6037
95650,CA,10.0,39935.69,03/14/2013,34.09,-118.41,5;85,Placer,6061
95682,CA,10.0,54623.95,06/14/2013,38.81,-121.16,5;79,El Dorado,6017
95682,CA,10.0,44781.0,04/17/2013,38.61,-120.97,5;85,El Dorado,6017
90064,CA,10.0,0.0,05/31/2013,38.61,-120.97,5;85,Los Angeles,6037
95687,CA,10.0,37786.0,11/6/2012,34.03,-118.43,5;65,Solano,6095
95692,CA,10.0,35000.0,12/27/2011,38.35,-121.93,5;71,Yuba,6115
91325,CA,10.0,41800.0,11/26/2013,39.04,-121.39,5;71,Los Angeles,6037
91343,CA,10.0,49200.0,12/3/2013,34.23,-118.51,6;16,Los Angeles,6037
91604,CA,10.0,30029.0,10/4/2013,34.23,-118.47,6;23,Los Angeles,6037
91364,CA,10.0,31850.0,07/26/2013,34.13,-118.39,6;04,Los Angeles,6037
91304,CA,10.0,0.0,10/24/2013,34.15,-118.60,6;31,Los Angeles,6037
91345,CA,10.0,0.0,11/14/2013,34.22,-118.59,6;27,Los Angeles,6037
90007,CA,10.0,49000.0,3/12/2014,34.27,-118.45,6;29,Los Angeles,6037
91364,CA,10.0,0.0,01/13/2013,34.02,-118.28,5;72,Los Angeles,6037
91364,CA,10.0,49000.0,02/27/2014,34.15,-118.60,6;31,Los Angeles,6037
95901,CA,10.0,41160.0,4/12/2013,34.15,-118.60,6;31,Yuba,6115
95932,CA,10.0,82463.0,06/25/2009,39.15,-121.47,5;76,Colusa,6011
91978,CA,10.0,41119.0,10/19/2012,39.27,-122.05,5;77,San Diego,6073
95959,CA,10.0,45536.77,1/3/2013,32.71,-116.94,6;16,Nevada,6057
95973,CA,10.0,33623.0,06/13/2013,39.34,-120.87,6;40,Butte,46019
96073,CA,10.0,78562.0,04/24/2013,39.90,-121.83,6;12,Shasta,6089
90056,CA,10.0,55554.0,09/26/2013,40.56,-122.20,6;05,Los Angeles,6037
95819,CA,10.0,,1/1/2004,33.98,-118.37,5;58,Sacramento,6067
95632,CA,10.0,,4/5/2005,38.56,-121.43,5;78,Sacramento,6067
92019,CA,10.0,53735.0,4/9/2012,38.27,-121.22,5;73,San Diego,6073
92021,CA,10.0,46924.0,01/28/2012,32.77,-116.86,6;46,San Diego,6073
92024,CA,10.0,41000.0,3/7/2013,32.84,-116.88,6;37,San Diego,6073
92064,CA,10.0,60961.0,09/26/2011,33.05,-117.25,5;22,San Diego,6073
92082,CA,10.0,31642.0,12/30/2013,32.97,-117.02,6;20,San Diego,6073
92082,CA,10.0,32599.0,1/10/2014,33.25,-116.98,6;31,San Diego,6073
94566,CA,10.0,46328.0,08/23/2011,33.25,-116.98,6;31,Alameda,6001
92399,CA,10.0,40000.0,07/23/2010,37.65,-121.85,5;68,San Bernardino,6071
94970,CA,10.0,56949.03,11/15/2011,34.04,-117.01,7;24,Marin,6041
94550,CA,10.0,56608.0,09/27/2012,37.91,-122.66,4;67,Alameda,6001
94566,CA,10.0,39985.0,12/3/2012,37.68,-121.75,6;17,Alameda,6001
95361,CA,10.0,50000.0,8/8/2012,37.65,-121.85,5;68,Stanislaus,6099
95361,CA,10.0,42998.0,12/5/2012,37.80,-120.74,5;79,Stanislaus,6099
95453,CA,10.0,48666.64,4/9/2012,37.80,-120.74,5;79,Lake,47095
95682,CA,10.0,34300.0,09/19/2012,39.04,-122.93,6;06,El Dorado,6017
95682,CA,10.0,34060.0,12/12/2012,38.61,-120.97,5;85,El Dorado,6017
95746,CA,10.0,33000.0,11/5/2012,38.61,-120.97,5;85,Placer,6061
95765,CA,10.0,40577.52,03/15/2012,38.76,-121.16,5;76,Placer,6061
91362,CA,10.0,42577.0,06/26/2012,38.81,-121.28,5;71,Ventura,6111
91739,CA,10.0,45404.37,04/13/2012,34.19,-118.81,6;36,San Bernardino,6071
92211,CA,10.0,46413.09,03/30/2012,34.14,-117.51,6;59,Riverside,6065
92260,CA,10.0,45726.0,07/26/2012,33.77,-116.34,7;63,Riverside,6065
92260,CA,10.0,45726.0,5/10/2012,33.70,-116.40,7;75,Riverside,6065
92260,CA,10.0,44726.85,03/13/2012,33.70,-116.40,7;75,Riverside,6065
92260,CA,10.0,51502.0,01/13/2012,33.70,-116.40,7;75,Riverside,6065
92260,CA,10.0,51354.26,2/1/2012,33.70,-116.40,7;75,Riverside,6065
92262,CA,10.0,51158.74,5/10/2012,33.70,-116.40,7;75,Riverside,6065
92264,CA,10.0,49389.51,4/9/2012,33.85,-116.56,7;55,Riverside,6065
92563,CA,10.0,43883.0,04/20/2012,33.72,-116.51,7;54,Riverside,6065
93066,CA,10.0,38505.75,1/11/2012,33.57,-117.14,6;52,Ventura,6111
92399,CA,10.0,0.0,12/12/2013,34.29,-119.03,6;09,San Bernardino,6071
92399,CA,10.0,55389.0,06/17/2013,34.04,-117.01,7;24,San Bernardino,6071
92399,CA,10.0,49000.0,2/10/2014,34.04,-117.01,7;24,San Bernardino,6071
92399,CA,10.0,0.0,11/11/2013,34.04,-117.01,7;24,San Bernardino,6071
92399,CA,10.0,62485.0,12/6/2013,34.04,-117.01,7;24,San Bernardino,6071
92404,CA,10.0,49000.0,02/21/2014,34.04,-117.01,7;24,San Bernardino,6071
92530,CA,10.0,35500.0,9/9/2013,34.17,-117.24,6;99,Riverside,6065
92544,CA,10.0,45097.1,09/23/2013,33.68,-117.37,6;21,Riverside,6065
92557,CA,10.0,0.0,12/14/2013,33.64,-116.83,7;11,Riverside,6065
92562,CA,10.0,45600.0,01/23/2014,33.97,-117.25,6;49,Riverside,6065
92562,CA,10.0,46275.0,01/15/2014,33.54,-117.33,6;25,Riverside,6065
92562,CA,10.0,39201.82,11/22/2013,33.54,-117.33,6;25,Riverside,6065
92562,CA,10.0,43095.0,08/27/2012,33.54,-117.33,6;25,Riverside,6065
92562,CA,10.0,46283.65,11/2/2011,33.54,-117.33,6;25,Riverside,6065
92563,CA,10.0,46566.0,11/26/2013,33.54,-117.33,6;25,Riverside,6065
92563,CA,10.0,43033.4,10/12/2013,33.57,-117.14,6;52,Riverside,6065
92563,CA,10.0,41822.0,05/21/2013,33.57,-117.14,6;52,Riverside,6065
92563,CA,10.0,46107.64,8/8/2011,33.57,-117.14,6;52,Riverside,6065
92570,CA,10.0,48181.93,12/29/2011,33.57,-117.14,6;52,Riverside,6065
92582,CA,10.0,46470.86,06/17/2013,33.78,-117.33,6;39,Riverside,6065
92583,CA,10.0,0.0,12/14/2013,33.81,-117.02,6;83,Riverside,6065
92586,CA,10.0,45249.41,2/7/2014,33.79,-116.93,6;86,Riverside,6065
92587,CA,10.0,48500.0,12/31/2013,33.70,-117.19,6;55,Riverside,6065
93312,CA,10.0,36882.0,06/25/2013,33.69,-117.24,6;38,Kern,6029
93426,CA,10.0,38827.0,11/1/2013,35.38,-119.22,5;97,Monterey,6053
93436,CA,10.0,45000.0,3/7/2013,35.85,-120.80,6;65,Santa Barbara,6083
92591,CA,10.0,54712.89,05/21/2013,34.60,-120.39,5;66,Riverside,6065
92592,CA,10.0,47000.0,02/26/2014,33.53,-117.10,6;51,Riverside,6065
92592,CA,10.0,23283.0,01/23/2014,33.53,-117.04,6;79,Riverside,6065
93612,CA,10.0,45965.8,01/23/2013,33.53,-117.04,6;79,Fresno,6019
93619,CA,10.0,55330.6,7/11/2013,36.81,-119.71,5;94,0,0
93619,CA,10.0,46890.61,01/16/2013,36.91,-119.58,6;06,0,0
92595,CA,10.0,46499.0,1/3/2014,0,0,0,Riverside,6065
92595,CA,10.0,48500.0,01/14/2014,36.91,-119.58,6;06,Riverside,6065
92595,CA,10.0,49000.0,01/28/2014,0,0,0,Riverside,6065
92595,CA,10.0,46237.0,1/10/2014,33.62,-117.25,6;38,Riverside,6065
92595,CA,10.0,44500.0,02/20/2014,33.62,-117.25,6;38,Riverside,6065
92596,CA,10.0,41800.0,11/4/2013,33.62,-117.25,6;38,Riverside,6065
92606,CA,10.0,49000.0,01/13/2014,33.62,-117.25,6;38,Orange,51137
93711,CA,10.0,33000.0,04/19/2013,33.62,-117.25,6;38,Fresno,6019
92626,CA,10.0,41900.0,6/11/2013,33.63,-117.07,6;62,Orange,51137
92649,CA,10.0,49000.0,01/28/2014,33.70,-117.79,5;52,Orange,51137
92660,CA,10.0,49000.0,1/6/2014,36.84,-119.82,5;87,Orange,51137
92660,CA,10.0,32259.63,2/5/2014,33.67,-117.90,5;22,Orange,51137
92679,CA,10.0,49000.0,02/20/2014,33.71,-118.04,5;15,Orange,51137
92691,CA,10.0,27200.0,12/17/2013,33.62,-117.87,5;09,Orange,51137
94010,CA,10.0,87914.0,10/28/2008,33.62,-117.87,5;09,San Mateo,6081
94010,CA,10.0,75035.0,02/19/2008,33.61,-117.54,5;81,San Mateo,6081
92705,CA,10.0,34759.63,12/3/2013,33.60,-117.66,5;57,Orange,51137
92705,CA,10.0,34459.63,11/19/2013,37.56,-122.37,4;82,Orange,51137
92705,CA,10.0,49000.0,1/10/2014,37.56,-122.37,4;82,Orange,51137
94027,CA,10.0,74465.0,02/27/2008,33.76,-117.79,5;52,San Mateo,6081
92211,CA,10.0,46413.09,12/30/2011,33.76,-117.79,5;52,Riverside,6065
93257,CA,10.0,49000.0,01/14/2014,33.76,-117.79,5;52,Tulare,6107
93257,CA,10.0,32500.0,02/26/2014,37.44,-122.20,5;52,Tulare,6107
92780,CA,10.0,54060.0,04/30/2013,33.77,-116.34,7;63,Orange,51137
92821,CA,10.0,48345.0,11/7/2011,35.96,-118.92,6;34,Orange,51137
92831,CA,10.0,46437.0,09/24/2013,35.96,-118.92,6;34,Orange,51137
92832,CA,10.0,49000.0,02/14/2014,33.74,-117.82,5;50,Orange,51137
92833,CA,10.0,49450.12,10/3/2013,33.92,-117.86,5;59,Orange,51137
92833,CA,10.0,66470.0,1/2/2013,33.87,-117.89,5;53,Orange,51137
94305,CA,10.0,71265.93,1/3/2008,33.86,-117.92,5;54,Santa Clara,6085
94507,CA,10.0,82265.0,8/4/2008,33.88,-117.96,5;55,Contra Costa,6013
94513,CA,10.0,0.0,08/27/2013,33.88,-117.96,5;55,Contra Costa,6013
92835,CA,10.0,51375.0,10/21/2013,37.41,-122.17,5;61,Orange,51137
92860,CA,10.0,0.0,11/25/2013,37.84,-121.97,5;60,Riverside,6065
92861,CA,10.0,77499.95,6/1/2009,37.87,-121.68,5;65,Orange,51137
93257,CA,10.0,46000.0,2/1/2013,33.90,-117.91,5;56,Tulare,6107
93274,CA,10.0,49000.0,2/3/2014,33.93,-117.56,5;86,Tulare,6107
93277,CA,10.0,36388.0,1/2/2014,33.81,-117.81,5;57,Tulare,6107
93291,CA,10.0,0.0,06/28/2009,35.96,-118.92,6;34,Tulare,6107
93292,CA,10.0,0.0,12/13/2013,36.18,-119.36,5;93,Tulare,6107
93514,CA,10.0,0.0,12/14/2013,36.29,-119.38,5;94,Inyo,6027
93536,CA,10.0,49000.0,01/30/2014,36.40,-119.38,5;96,Los Angeles,6037
93536,CA,10.0,46550.0,1/10/2014,36.37,-119.18,6;05,Los Angeles,6037
94553,CA,10.0,46208.0,5/8/2013,37.50,-118.31,7;68,Contra Costa,6013
93552,CA,10.0,49000.0,2/10/2014,34.72,-118.48,7;33,Los Angeles,6037
93555,CA,10.0,78960.0,11/6/2012,34.72,-118.48,7;33,Kern,6029
93561,CA,10.0,47500.0,2/10/2014,37.98,-122.15,5;39,Kern,6029
93561,CA,10.0,49000.0,01/14/2014,34.50,-118.01,7;85,Kern,6029
91403,CA,10.0,99500.0,01/26/2009,35.55,-117.67,8;42,Los Angeles,6037
94583,CA,10.0,0.0,9/6/2013,35.12,-118.51,7;09,Contra Costa,6013
92880,CA,10.0,48863.5,08/26/2013,35.12,-118.51,7;09,Riverside,6065
92881,CA,10.0,42500.0,2/6/2014,34.14,-118.46,6;05,Riverside,6065
92881,CA,10.0,43500.0,01/22/2014,37.78,-121.99,5;43,Riverside,6065
92881,CA,10.0,49000.0,01/13/2014,33.90,-117.61,5;86,Riverside,6065
92881,CA,10.0,44100.0,2/6/2014,33.83,-117.50,6;03,Riverside,6065
92883,CA,10.0,45506.0,2/11/2014,33.83,-117.50,6;03,Riverside,6065
92887,CA,10.0,49000.0,12/2/2013,33.83,-117.50,6;03,Orange,51137
93010,CA,10.0,38010.0,07/25/2013,33.83,-117.50,6;03,Ventura,6111
94901,CA,10.0,49652.86,3/7/2013,33.75,-117.48,6;19,Marin,6041
94904,CA,10.0,42891.0,01/15/2013,33.88,-117.72,5;67,Marin,6041
93023,CA,10.0,36960.0,12/30/2013,34.23,-119.07,5;88,Ventura,6111
93063,CA,10.0,0.0,12/9/2013,37.97,-122.50,5;32,Ventura,6111
93065,CA,10.0,19806.2,01/26/2014,37.94,-122.56,5;17,Ventura,6111
93065,CA,10.0,70000.0,09/23/2013,34.51,-119.29,7;11,Ventura,6111
93065,CA,10.0,41766.16,08/29/2013,34.30,-118.72,6;43,Ventura,6111
93065,CA,10.0,0.0,11/22/2013,34.25,-118.78,6;42,Ventura,6111
92399,CA,10.0,40000.0,02/25/2010,34.25,-118.78,6;42,San Bernardino,6071
92570,CA,10.0,48181.93,7/12/2011,34.25,-118.78,6;42,Riverside,6065
92260,CA,10.0,51354.26,07/18/2011,34.25,-118.78,6;42,Riverside,6065
92562,CA,10.0,46283.65,8/10/2011,34.04,-117.01,7;24,Riverside,6065
92821,CA,10.0,48345.0,08/19/2011,33.78,-117.33,6;39,Orange,51137
92021,CA,10.0,46924.0,08/23/2011,33.70,-116.40,7;75,San Diego,6073
90631,CA,10.0,48273.85,08/24/2011,33.54,-117.33,6;25,Orange,51137
92210,CA,10.0,52156.8,01/28/2011,33.92,-117.86,5;59,Riverside,6065
92270,CA,10.0,50504.81,2/3/2011,32.84,-116.88,6;37,Riverside,6065
92563,CA,10.0,46107.64,03/23/2011,33.94,-117.95,5;57,Riverside,6065
92234,CA,10.0,54291.0,5/7/2011,33.70,-116.33,7;64,Riverside,6065
93066,CA,10.0,38505.75,05/20/2011,33.78,-116.41,7;61,Ventura,6111
92270,CA,10.0,53403.72,05/21/2011,33.57,-117.14,6;52,Riverside,6065
92270,CA,10.0,52587.09,06/15/2011,33.82,-116.45,7;43,Riverside,6065
92260,CA,10.0,52078.0,06/27/2011,34.29,-119.03,6;09,Riverside,6065
92211,CA,10.0,49550.78,06/29/2011,33.78,-116.41,7;61,Riverside,6065
92270,CA,10.0,54085.0,06/29/2011,33.78,-116.41,7;61,Riverside,6065
92270,CA,10.0,53632.04,06/29/2011,33.70,-116.40,7;75,Riverside,6065
